T,Coxs I,Qki,Qki-1,Qki+1
5363,146.715,158.681,164.49,151.044
5364,147.738,151.044,158.681,144.467
5365,141.593,144.467,151.044,139.5
5366,137.303,139.5,144.467,135.442
5367,134.661,135.442,139.5,131.141
5368,131.949,131.141,135.442,127.169
5369,126.822,127.169,131.141,125.178
5370,125.127,125.178,127.169,123.754
5371,122.456,123.754,125.178,119.579
5372,118.519,119.579,123.754,115.875
5373,115.108,115.875,119.579,113.245
5374,113.468,113.245,115.875,113.411
5375,112.248,113.411,113.245,112.022
5376,112.474,112.022,113.411,114.432
5377,122.318,114.432,112.022,133.867
5378,143.135,133.867,114.432,168.456
5379,165.618,168.456,133.867,250.946
5380,194.93,250.946,168.456,423.541
5381,189.325,423.541,250.946,366.229
5382,203.816,366.229,423.541,498.885
5383,274.711,498.885,366.229,643.325
5384,340.229,643.325,498.885,618.701
5385,350.24,618.701,643.325,727.478
5386,318.328,727.478,618.701,802.523
5387,284.889,802.523,727.478,739.605
5388,277.442,739.605,802.523,688.021
5389,267.317,688.021,739.605,657.042
5390,255.244,657.042,688.021,577.046
5391,240.665,577.046,657.042,505.417
5392,229.313,505.417,577.046,454.936
5393,231.142,454.936,505.417,433.28
5394,214.573,433.28,454.936,386.517
5395,201.769,386.517,433.28,352.919
5396,184.897,352.919,386.517,329.278
5397,176.281,329.278,352.919,308.546
5398,168.545,308.546,329.278,289.298
5399,163.336,289.298,308.546,275.933
5400,160.63,275.933,289.298,271.098
5401,154.929,271.098,275.933,255.55
5402,150.001,255.55,271.098,240.651
5403,147.599,240.651,255.55,241.125
5404,145.02,241.125,240.651,231.374
5405,140.464,231.374,241.125,218.191
5406,137.632,218.191,231.374,206.138
5407,134.588,206.138,218.191,196.923
5408,131.815,196.923,206.138,189.115
5409,129.176,189.115,196.923,185.481
5410,128.635,185.481,189.115,201.952
5411,129.196,201.952,185.481,209.69
5412,128.304,209.69,201.952,182.668
5413,124.786,182.668,209.69,167.52
5414,118.146,167.52,182.668,159.41
5415,115.313,159.41,167.52,155.317
5416,109.184,155.317,159.41,150.73
5417,106.076,150.73,155.317,142.908
5418,103.903,142.908,150.73,135.588
5419,101.854,135.588,142.908,132.476
5420,102.088,132.476,135.588,155.009
5421,126.949,155.009,132.476,458.203
5422,362.715,458.203,155.009,1235
5423,424.069,1235,458.203,2015.855
5424,485.863,2015.855,1235,1594.799
5425,424.24,1594.799,2015.855,1294.855
5426,388.32,1294.855,1594.799,1064.519
5427,347.551,1064.519,1294.855,904.837
5428,312.468,904.837,1064.519,792.942
5429,282.528,792.942,904.837,698.582
5430,260.604,698.582,792.942,646.626
5431,261.009,646.626,698.582,687.691
5432,248.016,687.691,646.626,578.629
5433,235.446,578.629,687.691,524.359
5434,230.419,524.359,578.629,482.133
5435,225.323,482.133,524.359,448.508
5436,211.913,448.508,482.133,414.368
5437,200.405,414.368,448.508,394.577
5438,196.543,394.577,414.368,366.307
5439,182.846,366.307,394.577,342.229
5440,170.754,342.229,366.307,319.005
5441,162.049,319.005,342.229,300.377
5442,160.199,300.377,319.005,282.943
5443,153.081,282.943,300.377,267.017
5444,141.977,267.017,282.943,254.212
5445,138.751,254.212,267.017,242.3
5446,152.894,242.3,254.212,237.529
5447,144.694,237.529,242.3,247.564
5448,143.997,247.564,237.529,249.171
5449,139.865,249.171,247.564,234.607
5450,137.949,234.607,249.171,223.07
5451,142.397,223.07,234.607,212.44
5452,136.1,212.44,223.07,194.636
5453,127.874,194.636,212.44,187.84
5454,121.953,187.84,194.636,191.613
5455,122.076,191.613,187.84,193.773
5456,116.196,193.773,191.613,180.125
5457,110.131,180.125,193.773,165.22
5458,112.617,165.22,180.125,155.322
5459,110.654,155.322,165.22,145.93
5460,97.929,145.93,155.322,136.927
5461,87.252,136.927,145.93,128.594
5462,82.13,128.594,136.927,121.658
5463,80.309,121.658,128.594,114.683
5464,73.355,114.683,121.658,108.873
5465,70.83,108.873,114.683,102.693
5466,73.756,102.693,108.873,100.216
5467,74.12,100.216,102.693,105.391
5468,73.415,105.391,100.216,99.929
5469,74.973,99.929,105.391,92.579
5470,77.075,92.579,99.929,92.416
5471,72.725,92.416,92.579,101.641
5472,76.907,101.641,92.416,97.457
5473,104.816,97.457,101.641,92.232
5474,91.623,92.232,97.457,82.929
5475,77.667,82.929,92.232,75.504
5476,71.178,75.504,82.929,71.887
5477,74.011,71.887,75.504,71.476
5478,126.384,71.476,71.887,89.089
5479,146.354,89.089,71.476,88.183
5480,91.525,88.183,89.089,104.77
5481,144.798,104.77,88.183,113.706
5482,149.867,113.706,104.77,110.611
5483,131.655,110.611,113.706,92.942
5484,121.369,92.942,110.611,85.261
5485,122.488,85.261,92.942,83.959
5486,119.822,83.959,85.261,103.594
5487,108.138,103.594,83.959,92.058
5488,98.002,92.058,103.594,78.006
5489,89.411,78.006,92.058,75.831
5490,84.842,75.831,78.006,94.237
5491,89.116,94.237,75.831,147.354
5492,116.945,147.354,94.237,185.265
5493,146.31,185.265,147.354,271.497
5494,278.156,271.497,185.265,323.478
5495,391.13,323.478,271.497,377.005
5496,352.594,377.005,323.478,312.523
5497,348.092,312.523,377.005,225.506
5498,307.766,225.506,312.523,174.229
5499,249.153,174.229,225.506,146.48
5500,203.363,146.48,174.229,135.685
5501,184.384,135.685,146.48,148.144
5502,178.171,148.144,135.685,182.43
5503,234.166,182.43,148.144,439.623
5504,393.226,439.623,182.43,408.757
5505,430.74,408.757,439.623,303.997
5506,327.37,303.997,408.757,230.716
5507,267.633,230.716,303.997,181.125
5508,221.869,181.125,230.716,147.542
5509,188.349,147.542,181.125,122.737
5510,162.68,122.737,147.542,106.865
5511,146.032,106.865,122.737,95.593
5512,136.967,95.593,106.865,85.776
5513,128.97,85.776,95.593,79.061
5514,108.13,79.061,85.776,68.67
5515,90.673,68.67,79.061,59.006
5516,83.019,59.006,68.67,54.767
5517,77.249,54.767,59.006,54.327
5518,77.915,54.327,54.767,49.812
5519,79.977,49.812,54.327,46.124
5520,70.506,46.124,49.812,43.132
5521,59.273,43.132,46.124,38.515
5522,53.02,38.515,43.132,34.61
5523,51.304,34.61,38.515,31.659
5524,49.456,31.659,34.61,28.882
5525,45.951,28.882,31.659,27.01
5526,42.129,27.01,28.882,26.367
5527,39.974,26.367,27.01,26.459
5528,40.178,26.459,26.367,24.608
5529,34.454,24.608,26.459,21.193
5530,29.596,21.193,24.608,17.433
5531,24.608,17.433,21.193,14.286
5532,21.646,14.286,17.433,12.431
5533,19.015,12.431,14.286,11.109
5534,17.486,11.109,12.431,12.522
5535,26.091,12.522,11.109,11.58
5536,59.328,11.58,12.522,9.346
5537,51.062,9.346,11.58,8.976
5538,45.979,8.976,9.346,9.037
5539,35.307,9.037,8.976,14.129
5540,31.549,14.129,9.037,30.535
5541,71.971,30.535,14.129,85.408
5542,193.849,85.408,30.535,141.932
5543,173.995,141.932,85.408,109.546
5544,112.583,109.546,141.932,72.453
5545,92.845,72.453,109.546,56.216
5546,99.361,56.216,72.453,43.666
5547,95.705,43.666,56.216,36.826
5548,76.932,36.826,43.666,36.468
5549,66.572,36.468,36.826,32.614
5550,56.369,32.614,36.468,27.229
5551,49.097,27.229,32.614,22.638
5552,45.797,22.638,27.229,19.484
5553,42.107,19.484,22.638,20.926
5554,45.614,20.926,19.484,142.595
5555,198.208,142.595,20.926,389.599
5556,998.7,389.599,142.595,372.289
5557,1033.687,372.289,389.599,269.999
5558,709.554,269.999,372.289,181.726
5559,470.322,181.726,269.999,131.361
5560,339.343,131.361,181.726,100.528
5561,265.628,100.528,131.361,78.17
5562,212.925,78.17,100.528,62.708
5563,177.345,62.708,78.17,54.946
5564,155.356,54.946,62.708,128.73
5565,271.157,128.73,54.946,138.824
5566,372.445,138.824,128.73,145.4
5567,369.752,145.4,138.824,110.745
5568,339.332,110.745,145.4,85.619
5569,254.627,85.619,110.745,67.548
5570,202.409,67.548,85.619,57.816
5571,163.37,57.816,67.548,80.71
5572,156.83,80.71,57.816,185.57
5573,259.877,185.57,80.71,179.409
5574,416.326,179.409,185.57,181.09
5575,447.78,181.09,179.409,154.486
5576,360.195,154.486,181.09,135.489
5577,289.679,135.489,154.486,123.748
5578,245.538,123.748,135.489,113.266
5579,214.489,113.266,123.748,110.128
5580,235.813,110.128,113.266,108.597
5581,244.545,108.597,110.128,89.865
5582,221.813,89.865,108.597,79.036
5583,187.199,79.036,89.865,66.806
5584,190.319,66.806,79.036,60.414
5585,397.806,60.414,66.806,59.105
5586,564.392,59.105,60.414,55.771
5587,346.775,55.771,59.105,53.734
5588,251.248,53.734,55.771,48.943
5589,185.93,48.943,53.734,44.121
5590,144.376,44.121,48.943,40.078
5591,120.93,40.078,44.121,36.109
5592,106.394,36.109,40.078,32.865
5593,97.972,32.865,36.109,29.893
5594,93.475,29.893,32.865,27.424
5595,86.596,27.424,29.893,26.67
5596,79.074,26.67,27.424,26.016
5597,72.569,26.016,26.67,24.106
5598,72.553,24.106,26.016,20.171
5599,71.19,20.171,24.106,16.705
5600,63.882,16.705,20.171,13.57
5601,57.098,13.57,16.705,11.785
5602,55.609,11.785,13.57,10.729
5603,57.511,10.729,11.785,10.55
5604,50.555,10.55,10.729,8.879
5605,44.958,8.879,10.55,7.4
5606,40.742,7.4,8.879,7.508
5607,36.469,7.508,7.4,8.632
5608,36.425,8.632,7.508,7.965
5609,38.89,7.965,8.632,6.77
5610,33.717,6.77,7.965,5.977
5611,30.735,5.977,6.77,5.116
5612,28.676,5.116,5.977,4.329
5613,26.881,4.329,5.116,3.523
5614,26.041,3.523,4.329,2.762
5615,24.908,2.762,3.523,2.13
5616,22.986,2.13,2.762,1.646
5617,21.216,1.646,2.13,1.272
5618,78.973,5.751,7.861,8.232
5619,81.85,8.232,5.751,12.735
5620,73.538,12.735,8.232,17.285
5621,63.949,17.285,12.735,16.565
5622,54.548,16.565,17.285,14.208
5623,48.24,14.208,16.565,12.816
5624,45.58,12.816,14.208,10.676
5625,43.425,10.676,12.816,9.361
5626,41.655,9.361,10.676,9.005
5627,43.98,9.005,9.361,8.588
5628,39.915,8.588,9.005,7.801
5629,36.269,7.801,8.588,7.345
5630,33.783,7.345,7.801,6.978
5631,33.294,6.978,7.345,6.688
5632,33.28,6.688,6.978,5.815
5633,33.043,5.815,6.688,6.429
5634,32.468,6.429,5.815,6.173
5635,29.894,6.173,6.429,5.605
5636,27.868,5.605,6.173,5.233
5637,27.088,5.233,5.605,4.725
5638,25.308,4.725,5.233,4.156
5639,26.113,4.156,4.725,3.647
5640,25.866,3.647,4.156,3.654
5641,25.4,3.654,3.647,3.612
5642,26.294,3.612,3.654,3.205
5643,26.037,3.205,3.612,2.888
5644,30.39,2.888,3.205,2.526
5645,28.004,2.526,2.888,2.248
5646,24.481,2.248,2.526,1.973
5647,22.029,1.973,2.248,1.748
5648,20.5,1.748,1.973,1.547
5649,19.594,1.547,1.748,2.837
5650,20.794,2.837,1.547,3.395
5651,21.85,3.395,2.837,3.926
5652,25.793,3.926,3.395,2.468
5653,27.047,2.468,3.926,3.051
5654,27.797,3.051,2.468,4.593
5655,27.281,4.593,3.051,5.157
5656,27.777,5.157,4.593,5.625
5657,28.337,5.625,5.157,6.586
5658,28.8,6.586,5.625,7.644
5659,27.811,7.644,6.586,7.273
5660,27.961,7.273,7.644,6.773
5661,27.748,6.773,7.273,7.118
5662,26.499,7.118,6.773,9
5663,28.191,9,7.118,8.439
5664,28.251,8.439,9,7.748
5665,27.592,7.748,8.439,7.07
5666,26.513,7.07,7.748,6.22
5667,24.821,6.22,7.07,5.772
5668,23.712,5.772,6.22,5.748
5669,23.22,5.748,5.772,6.972
5670,22.588,6.972,5.748,8.948
5671,25.958,8.948,6.972,10.031
5672,33.048,10.031,8.948,9.394
5673,33.597,9.394,10.031,8.613
5674,38.301,8.613,9.394,7.544
5675,32.282,7.544,8.613,7.1
5676,20.617,5.304,5.609,5.064
5677,19.75,5.064,5.304,4.771
5678,19.006,4.771,5.064,4.395
5679,18.052,4.395,4.771,4.248
5680,18.717,4.248,4.395,4.193
5681,19.7,4.193,4.248,4.137
5682,21.532,4.137,4.193,4.769
5683,22.463,4.769,4.137,7.321
5684,23.554,7.321,4.769,16.419
5685,27.478,16.419,7.321,27.603
5686,37.537,27.603,16.419,2485.61
5687,1214.399,2485.61,27.603,3833.218
5688,2329.397,3833.218,2485.61,1489.276
5689,1112.673,1489.276,3833.218,907.9
5690,665.517,907.9,1489.276,779.953
5691,681.72,779.953,907.9,869.976
5692,439.088,869.976,779.953,715.237
5693,335.401,715.237,869.976,547.653
5694,276.141,547.653,715.237,439.819
5695,224.027,439.819,547.653,369.231
5696,204.212,369.231,439.819,321.334
5697,176.354,321.334,369.231,285.574
5698,154.382,285.574,321.334,258.797
5699,142.992,258.797,285.574,243.878
5700,136.728,243.878,258.797,368.763
5701,1364.384,1569.041,2034.125,1274.112
5702,869.996,1274.112,1569.041,1310.917
5703,1043.027,1310.917,1274.112,970.875
5704,681.398,970.875,1310.917,1018.38
5705,543.219,1018.38,970.875,895.438
5706,466.269,895.438,1018.38,760.17
5707,431.349,760.17,895.438,683.346
5708,384.056,683.346,760.17,601.075
5709,349.432,601.075,683.346,518.018
5710,321.57,518.018,601.075,455.052
5711,295.751,455.052,518.018,448.699
5712,275.076,448.699,455.052,415.896
5713,255.252,415.896,448.699,370.228
5714,239.075,370.228,415.896,344.424
5715,235.49,344.424,370.228,342.682
5716,242.298,342.682,344.424,484.899
5717,243.45,484.899,342.682,717.387
5718,252.706,717.387,484.899,675.272
5719,270.8,675.272,717.387,618.8
5720,377.24,618.8,675.272,544.373
5721,379.451,544.373,618.8,605.225
5722,396.246,605.225,544.373,591.802
5723,463.661,591.802,605.225,540.697
5724,387.593,540.697,591.802,481.843
5725,339.477,481.843,540.697,438.901
5726,328.849,438.901,481.843,402.784
5727,309.329,402.784,438.901,374.415
5728,284.682,374.415,402.784,344.361
5729,271.298,344.361,374.415,384.178
5730,423.339,384.178,344.361,938.491
5731,3368.802,938.491,384.178,924.58
5732,2913.061,924.58,938.491,1561.036
5733,2285.409,1561.036,924.58,1782.36
5734,2196.897,1782.36,1561.036,1308.056
5735,1564.929,1308.056,1782.36,1124.839
5736,1208.238,1124.839,1308.056,900.396
5737,989.672,900.396,1124.839,829.307
5738,875.192,829.307,900.396,718.14
5739,750.532,718.14,829.307,623.273
5740,656.224,623.273,718.14,559.778
5741,595.303,559.778,623.273,504.628
5742,543.766,504.628,559.778,484.272
5743,531.649,484.272,504.628,998.657
5744,1498.872,998.657,484.272,1340.316
5745,2077.324,1340.316,998.657,1208.93
5746,1744.504,1208.93,1340.316,1073.581
5747,1553.071,1073.581,1208.93,923.313
5748,1289.116,923.313,1073.581,809.477
5749,1073.684,809.477,923.313,713.642
5750,914.674,713.642,809.477,636.856
5751,802.751,636.856,713.642,578.547
5752,711.356,578.547,636.856,523.115
5753,633.034,523.115,578.547,475.993
5754,558.374,475.993,523.115,440.673
5755,513.031,440.673,475.993,405.993
5756,475.042,405.993,440.673,373.314
5757,440.792,373.314,405.993,348.278
5758,415.287,348.278,373.314,326.969
5759,392.404,326.969,348.278,309.487
5760,368.556,309.487,326.969,296.183
5761,347.95,296.183,309.487,330.592
5762,352.404,330.592,296.183,324.615
5763,344.37,324.615,330.592,292.926
5764,340.776,292.926,324.615,324.48
5765,386.399,324.48,292.926,792.212
5766,882.785,792.212,324.48,995.521
5767,1298.799,995.521,792.212,719.216
5768,959.664,719.216,995.521,587.826
5769,686.943,587.826,719.216,517.161
5770,550.249,517.161,587.826,466.212
5771,477.335,466.212,517.161,427.705
5772,428.966,427.705,466.212,438.581
5773,403.261,438.581,427.705,515.232
5774,485.124,515.232,438.581,1338.901
5775,2748.761,1338.901,515.232,1651.839
5776,4493.631,1651.839,1338.901,1307.277
5777,2413.63,1307.277,1651.839,1050.574
5778,1583.227,1050.574,1307.277,863.185
5779,1179.754,863.185,1050.574,738.736
5780,982.68,738.736,863.185,662.364
5781,861.184,662.364,738.736,634.557
5782,804.994,634.557,662.364,688.904
5783,819.341,688.904,634.557,578.753
5784,777.43,578.753,688.904,496.172
5785,677.413,496.172,578.753,452.565
5786,604.366,452.565,496.172,448.553
5787,556.938,448.553,452.565,530.791
5788,542.689,530.791,448.553,432.807
5789,496.357,432.807,530.791,406.167
5790,479.647,406.167,432.807,676.671
5791,749.525,676.671,406.167,861.308
5792,1651.66,861.308,676.671,656.372
5793,1137.435,656.372,861.308,707.656
5794,925.571,707.656,656.372,858.639
5795,1118.274,858.639,707.656,732.004
5796,1003.022,732.004,858.639,632.635
5797,809.873,632.635,732.004,582.909
5798,699.072,582.909,632.635,535.147
5799,624.278,535.147,582.909,479.961
5800,560.276,479.961,535.147,447.035
5801,524.741,447.035,479.961,528.336
5802,507.974,528.336,447.035,592.74
5803,607.803,592.74,528.336,922.268
5804,661.233,922.268,592.74,670.131
5805,564.558,670.131,922.268,624.266
5806,503.752,624.266,670.131,657.326
5807,482.953,657.326,624.266,805.264
5808,455.391,805.264,657.326,600.719
5809,423.074,600.719,805.264,532.006
5810,384.298,532.006,600.719,482.917
5811,353.201,482.917,532.006,441.713
5812,325.839,441.713,482.917,429.055
5813,316.428,429.055,441.713,486.039
5814,314.802,486.039,429.055,390.074
5815,298.297,390.074,486.039,355.104
5816,268.627,355.104,390.074,322.828
5817,238.921,322.828,355.104,295.149
5818,216.885,295.149,322.828,275.18
5819,200.98,275.18,295.149,298.41
5820,200.908,298.41,275.18,316.273
5821,215.413,316.273,298.41,254.047
5822,203.133,254.047,316.273,232.289
5823,194.975,232.289,254.047,227.534
5824,190.5,227.534,232.289,250.999
5825,180.158,250.999,227.534,230.939
5826,207.789,230.939,250.999,199.787
5827,213.857,199.787,230.939,184.202
5828,192.732,184.202,199.787,171.986
5829,167.93,171.986,184.202,163.286
5830,161.365,163.286,171.986,160.997
5831,185.318,160.997,163.286,531.535
5832,277.7,531.535,160.997,465.241
5833,239.305,465.241,531.535,331.049
5834,229.722,331.049,465.241,264.895
5835,237.396,264.895,331.049,230.308
5836,232.469,230.308,264.895,204.692
5837,202.129,204.692,230.308,182.956
5838,168.724,182.956,204.692,165.919
5839,144.363,165.919,182.956,155.049
5840,136.434,155.049,165.919,148.459
5841,125.583,148.459,155.049,157.898
5842,126.857,157.898,148.459,157.33
5843,132.744,157.33,157.898,148.615
5844,127.471,148.615,157.33,143.823
5845,146.272,143.823,148.615,167.973
5846,158.719,167.973,143.823,182.594
5847,279.117,182.594,167.973,145.579
5848,307.969,145.579,182.594,155.712
5849,237.9,155.712,145.579,140.805
5850,182.873,140.805,155.712,121.309
5851,154.18,121.309,140.805,108.308
5852,141.268,108.308,121.309,100.826
5853,157.02,100.826,108.308,104.474
5854,191.275,104.474,100.826,168.394
5855,204.899,168.394,104.474,131.063
5856,169.538,131.063,168.394,101.402
5857,132.774,101.402,131.063,86.092
5858,112.731,86.092,101.402,79.475
5859,102.753,79.475,86.092,73.103
5860,92.658,73.103,79.475,67.942
5861,80.35,67.942,73.103,63.523
5862,72.175,63.523,67.942,61.642
5863,71.315,61.642,63.523,59.603
5864,86.49,59.603,61.642,52.873
5865,82.017,52.873,59.603,49.956
5866,63.751,49.956,52.873,47.423
5867,60.526,47.423,49.956,44.211
5868,60.102,44.211,47.423,48.799
5869,57.428,48.799,44.211,48.204
5870,59.455,48.204,48.799,44.689
5871,62.076,44.689,48.204,59.738
5872,55.279,59.738,44.689,52.101
5873,51.533,52.101,59.738,42.179
5874,56.126,42.179,52.101,39.196
5875,57.784,39.196,42.179,35.821
5876,49.034,35.821,39.196,31.006
5877,40.181,31.006,35.821,34.865
5878,40.389,34.865,31.006,50.157
5879,69.328,50.157,34.865,87.535
5880,155.797,87.535,50.157,166.638
5881,182.217,166.638,87.535,109.79
5882,288.034,109.79,166.638,74.578
5883,216.777,74.578,109.79,58.401
5884,156.223,58.401,74.578,49.45
5885,119.844,49.45,58.401,43.676
5886,99.988,43.676,49.45,38.335
5887,82.419,38.335,43.676,246.262
5888,71.028,246.262,38.335,275.241
5889,306.151,275.241,246.262,150.304
5890,265.699,150.304,275.241,106.601
5891,184.22,106.601,150.304,86.603
5892,131.47,86.603,106.601,76.762
5893,102.523,76.762,86.603,62.532
5894,87.744,62.532,76.762,51.168
5895,73.301,51.168,62.532,46.108
5896,64.529,46.108,51.168,40.886
5897,60.229,40.886,46.108,38.111
5898,54.058,38.111,40.886,38.315
5899,53.673,38.315,38.111,39.672
5900,55.635,39.672,38.315,38.989
5901,54.755,38.989,39.672,36.04
5902,48.909,36.04,38.989,33.936
5903,46.587,33.936,36.04,30.876
5904,59.201,30.876,33.936,25.508
5905,75.597,25.508,30.876,21.831
5906,65.76,21.831,25.508,19.025
5907,77.013,19.025,21.831,15.817
5908,64.403,15.817,19.025,12.755
5909,48.543,12.755,15.817,9.964
5910,38.967,9.964,12.755,7.895
5911,40.841,7.895,9.964,6.321
5912,38.919,6.321,7.895,5.544
5913,31.745,5.544,6.321,6.083
5914,28.073,6.083,5.544,6.907
5915,29.386,6.907,6.083,7.559
5916,37.515,7.559,6.907,8.239
5917,36.902,8.239,7.559,19.44
5918,28.565,19.44,8.239,23.167
5919,38.695,23.167,19.44,17.345
5920,34.932,17.345,23.167,12.966
5921,32.946,12.966,17.345,9.968
5922,33.818,9.968,12.966,8.206
5923,30.782,8.206,9.968,6.819
5924,27.066,6.819,8.206,5.814
5925,21.872,5.814,6.819,5.539
5926,18.936,5.539,5.814,5.436
5927,17.337,5.436,5.539,4.448
5928,16.303,4.448,5.436,3.782
5929,16.671,3.782,4.448,3.118
5930,19.3,3.118,3.782,2.179
5931,15.691,2.179,3.118,5.27
5932,14.416,5.27,2.179,20.644
5933,19.027,20.644,5.27,73.986
